,FermID,Product,Substrate,Phase,Yield (g/g),Yield (mol/mol),RÂ²,Std Error,biomass growth rate,ri,,,,,,,,
347,27-PSI_F506_C1_R1,psilocin (pseudo),Biomass (pseudo),3,0.000732032,8.815643106314633e-05,0.9189997765091066,7.683697734555691e-05,0.050899985,3.726040032031426e-05,,,,,,,,
348,27-PSI_F506_C1_R1,psilocybin (pseudo),Biomass (pseudo),3,0.003183493,0.000275509,0.9920473958605768,0.000100774,0.050899985,0.00016204,,,,,,,,
349,27-PSI_F506_C1_R1,serotonin (pseudo),Biomass (pseudo),3,6.059147910904293e-09,8.458943227299565e-10,0.7876066708890611,3.146496821955635e-09,0.050899985,3.0841053949145256e-10,,,,,,,,
350,27-PSI_F506_C1_R1,tryptamine (pseudo),Biomass (pseudo),3,7.002612824123841e-06,1.0751733583413217e-06,0.1285603732316122,6.445850243172828e-06,0.050899985,3.5643288968918377e-07,,,,,,,,
351,27-PSI_F506_C1_R1,tryptophan (pseudo),Biomass (pseudo),3,8.423499540233515e-08,1.0146806810779773e-08,0.9169993311353564,2.5342464285955685e-08,0.050899985,4.287560026277193e-09,,,,,,,,
352,27-PSI_F506_C1_R2,4-hydroxytryptamine (pseudo),Biomass (pseudo),3,7.304262294750509e-08,1.0197199503482352e-08,0.7992063675098319,3.6611865714950736e-08,0.054097147,3.9513975279671695e-09,,,,,,,,
353,27-PSI_F506_C1_R2,Acetate (pseudo),Biomass (pseudo),3,,,,,0.054097147,,,,,,,,,
354,27-PSI_F506_C1_R2,Baeocystine (pseudo),Biomass (pseudo),3,0.000251547,2.289964061326532e-05,0.8662898889229957,3.735257677192297e-05,0.054097147,1.3607973302475042e-05,,,,,,,,
355,27-PSI_F506_C1_R2,Ethanol (pseudo),Biomass (pseudo),3,,,,,0.054097147,,,,,,,,,
356,27-PSI_F506_C1_R2,Formate (pseudo),Biomass (pseudo),3,0.000520727,0.000284557,0.9698406803563754,3.4707387135045373e-05,0.054097147,2.816986281124281e-05,,,,,,,,
357,27-PSI_F506_C1_R2,Glucose (pseudo),Biomass (pseudo),3,,,,,0.054097147,,,,,,,,,
358,27-PSI_F506_C1_R2,Lactate (pseudo),Biomass (pseudo),3,,,,,0.054097147,,,,,,,,,
359,27-PSI_F506_C1_R2,Maltose (pseudo),Biomass (pseudo),3,,,,,0.054097147,,,,,,,,,
360,27-PSI_F506_C1_R2,Propionate (pseudo),Biomass (pseudo),3,,,,,0.054097147,,,,,,,,,
361,27-PSI_F506_C1_R2,Succinate (pseudo),Biomass (pseudo),3,6.905984889281777e-05,1.4636618271416537e-05,0.4556248053841471,3.0817363589386205e-05,0.054097147,3.7359408135299887e-06,,,,,,,,
362,27-PSI_F506_C1_R2,norbaeocystin (pseudo),Biomass (pseudo),3,2.119604793546176e-06,2.0352971591879437e-07,0.9923018970395922,1.8669162671635925e-07,0.054097147,1.1466457259489473e-07,,,,,,,,
363,27-PSI_F506_C1_R2,psilocin (pseudo),Biomass (pseudo),3,0.000853773,0.000102817,0.8457941930186189,0.000148828,0.054097147,4.61866986970097e-05,,,,,,,,
364,27-PSI_F506_C1_R2,psilocybin (pseudo),Biomass (pseudo),3,0.006060379,0.000524483,0.8662355817105837,0.000900126,0.054097147,0.000327849,,,,,,,,
365,27-PSI_F506_C1_R2,serotonin (pseudo),Biomass (pseudo),3,1.0125207842508646e-08,1.4135413025691658e-09,0.7443625555093271,5.933677268672028e-09,0.054097147,5.477448594335977e-10,,,,,,,,
366,27-PSI_F506_C1_R2,tryptamine (pseudo),Biomass (pseudo),3,1.6126327439496505e-05,2.4760183186344656e-06,0.2546504214552646,1.042783760576694e-05,0.054097147,8.723883098422077e-07,,,,,,,,
367,27-PSI_F506_C1_R2,tryptophan (pseudo),Biomass (pseudo),3,7.896000346321606e-08,9.511390094971672e-09,0.9795513407153684,1.1408432480199838e-08,0.054097147,4.271510932966682e-09,,,,,,,,
368,27-PSI_F506_C1_R3,4-hydroxytryptamine (pseudo),Biomass (pseudo),3,5.4663874500746025e-08,7.631413158835211e-09,0.6795313647851902,3.7539494702843615e-08,0.050484264,2.7596654775711293e-09,,,,,,,,
369,27-PSI_F506_C1_R3,Acetate (pseudo),Biomass (pseudo),3,,,,,0.050484264,,,,,,,,,
370,27-PSI_F506_C1_R3,Baeocystine (pseudo),Biomass (pseudo),3,0.000220829,2.0103240931755e-05,0.9331724388677004,2.2335944930237845e-05,0.050484264,1.1148399575517944e-05,,,,,,,,
371,27-PSI_F506_C1_R3,Ethanol (pseudo),Biomass (pseudo),3,,,,,0.050484264,,,,,,,,,
372,27-PSI_F506_C1_R3,Formate (pseudo),Biomass (pseudo),3,0.000493817,0.000269851,0.9632333391161882,4.823887108110019e-05,0.050484264,2.492997365536236e-05,,,,,,,,
373,27-PSI_F506_C1_R3,Glucose (pseudo),Biomass (pseudo),3,,,,,0.050484264,,,,,,,,,
374,27-PSI_F506_C1_R3,Lactate (pseudo),Biomass (pseudo),3,,,,,0.050484264,,,,,,,,,
375,27-PSI_F506_C1_R3,Maltose (pseudo),Biomass (pseudo),3,,,,,0.050484264,,,,,,,,,
376,27-PSI_F506_C1_R3,Propionate (pseudo),Biomass (pseudo),3,9.082479793144036e-07,3.057739194078874e-07,1,0,0.050484264,4.585223086507507e-08,,,,,,,,
377,27-PSI_F506_C1_R3,Succinate (pseudo),Biomass (pseudo),3,5.8233555409621096e-05,1.234208204597811e-05,0.9616995364285328,4.7443857540031735e-06,0.050484264,2.939878191363176e-06,,,,,,,,
378,27-PSI_F506_C1_R3,norbaeocystin (pseudo),Biomass (pseudo),3,1.706644978827986e-06,1.6387628900100886e-07,0.9951100340527628,1.1963563305730624e-07,0.050484264,8.61587158531441e-08,,,,,,,,
379,27-PSI_F506_C1_R3,psilocin (pseudo),Biomass (pseudo),3,0.00079747,9.60369719953279e-05,0.9873786733926396,3.40781436940569e-05,0.050484264,4.025968277604617e-05,,,,,,,,
380,27-PSI_F506_C1_R3,psilocybin (pseudo),Biomass (pseudo),3,0.006134805,0.000530924,0.9355247476636972,0.000608724,0.050484264,0.000309711,,,,,,,,
381,27-PSI_F506_C1_R3,serotonin (pseudo),Biomass (pseudo),3,7.109493609878706e-09,9.925290437717279e-10,0.4054760436826587,8.608762916919915e-09,0.050484264,3.5891755308941834e-10,,,,,,,,
382,27-PSI_F506_C1_R3,tryptamine (pseudo),Biomass (pseudo),3,1.9185472417996022e-05,2.945716024732881e-06,0.5727628382745219,6.262829260501887e-06,0.050484264,9.685644566250817e-07,,,,,,,,
383,27-PSI_F506_C1_R3,tryptophan (pseudo),Biomass (pseudo),3,2.203453144193972e-07,2.6542428433636133e-08,0.8634718047494427,8.76175114505716e-08,0.050484264,1.1123971048548118e-08,,,,,,,,
384,27-PSI_F506_C1_R4,4-hydroxytryptamine (pseudo),Biomass (pseudo),3,4.136746091873612e-08,5.775152026564374e-09,0.8749951877164311,1.5635774527990996e-08,0.051337178,2.1236887095053513e-09,,,,,,,,
385,27-PSI_F506_C1_R4,Acetate (pseudo),Biomass (pseudo),3,,,,,0.051337178,,,,,,,,,
386,27-PSI_F506_C1_R4,Baeocystine (pseudo),Biomass (pseudo),3,0.000195528,1.779998224158705e-05,0.942143369,1.831382422201414e-05,0.051337178,1.0037879556174288e-05,,,,,,,,
387,27-PSI_F506_C1_R4,Ethanol (pseudo),Biomass (pseudo),3,,,,,0.051337178,,,,,,,,,
388,27-PSI_F506_C1_R4,Formate (pseudo),Biomass (pseudo),3,0.000511812,0.000279685,0.9884148353146254,2.478034584854631e-05,0.051337178,2.6275009401654773e-05,,,,,,,,
389,27-PSI_F506_C1_R4,Glucose (pseudo),Biomass (pseudo),3,,,,,0.051337178,,,,,,,,,
390,27-PSI_F506_C1_R4,Lactate (pseudo),Biomass (pseudo),3,,,,,0.051337178,,,,,,,,,
391,27-PSI_F506_C1_R4,Maltose (pseudo),Biomass (pseudo),3,,,,,0.051337178,,,,,,,,,
392,27-PSI_F506_C1_R4,Propionate (pseudo),Biomass (pseudo),3,,,,,0.051337178,,,,,,,,,
393,27-PSI_F506_C1_R4,Succinate (pseudo),Biomass (pseudo),3,6.678395290945042e-05,1.4154262441392955e-05,0.9434142353787576,7.314581795541239e-06,0.051337178,3.42849968598629e-06,,,,,,,,
394,27-PSI_F506_C1_R4,norbaeocystin (pseudo),Biomass (pseudo),3,1.188738963976776e-06,1.1414566733217025e-07,0.9339740786936336,3.160649383777676e-07,0.051337178,6.102650393036736e-08,,,,,,,,
395,27-PSI_F506_C1_R4,psilocin (pseudo),Biomass (pseudo),3,0.000724482,8.724723695260494e-05,0.9843198922524669,3.456088957905716e-05,0.051337178,3.71928565403134e-05,,,,,,,,
396,27-PSI_F506_C1_R4,psilocybin (pseudo),Biomass (pseudo),3,0.005295281,0.000458269,0.933114534,0.000535844,0.051337178,0.000271845,,,,,,,,
397,27-PSI_F506_C1_R4,serotonin (pseudo),Biomass (pseudo),3,5.144558716400188e-09,7.182120448524182e-10,0.9987622892179449,1.8110341819269826e-10,0.051337178,2.641071271661752e-10,,,,,,,,
398,27-PSI_F506_C1_R4,tryptamine (pseudo),Biomass (pseudo),3,2.504000297502756e-05,3.844614113005105e-06,0.6454568933398461,7.01433102252254e-06,0.051337178,1.2854830928228778e-06,,,,,,,,
399,27-PSI_F506_C1_R4,tryptophan (pseudo),Biomass (pseudo),3,6.736979496845145e-08,8.115252944001103e-09,0.828151789,3.068900171879173e-08,0.051337178,3.4585751641186764e-09,,,,,,,,
400,27-PSI_F506_C2_R1,4-hydroxytryptamine (pseudo),Biomass (pseudo),3,5.1489541906491585e-08,7.1882568009743645e-09,0.7102872072995445,3.2884093006623875e-08,0.051267336,2.6397316637655543e-09,,,,,,,,
401,27-PSI_F506_C2_R1,Acetate (pseudo),Biomass (pseudo),3,,,,,0.051267336,,,,,,,,,
402,27-PSI_F506_C2_R1,Baeocystine (pseudo),Biomass (pseudo),3,2.228439256472952e-05,2.0286652126648025e-06,0.673760693,5.860937469835129e-06,0.051267336,1.1424614491177252e-06,,,,,,,,
403,27-PSI_F506_C2_R1,Ethanol (pseudo),Biomass (pseudo),3,,,,,0.051267336,,,,,,,,,
404,27-PSI_F506_C2_R1,Formate (pseudo),Biomass (pseudo),3,0.00058168,0.000317865,0.9765036302160226,4.0351756773810285e-05,0.051267336,2.982117490775191e-05,,,,,,,,
405,27-PSI_F506_C2_R1,Glucose (pseudo),Biomass (pseudo),3,,,,,0.051267336,,,,,,,,,
406,27-PSI_F506_C2_R1,Lactate (pseudo),Biomass (pseudo),3,,,,,0.051267336,,,,,,,,,
407,27-PSI_F506_C2_R1,Maltose (pseudo),Biomass (pseudo),3,,,,,0.051267336,,,,,,,,,
408,27-PSI_F506_C2_R1,Propionate (pseudo),Biomass (pseudo),3,,,,,0.051267336,,,,,,,,,
409,27-PSI_F506_C2_R1,Succinate (pseudo),Biomass (pseudo),3,9.307073943534192e-05,1.9725512105707e-05,0.926480929,9.909366863521772e-06,0.051267336,4.771488903585896e-06,,,,,,,,
410,27-PSI_F506_C2_R1,norbaeocystin (pseudo),Biomass (pseudo),3,1.3110418524676095e-09,1.2588949440143328e-10,0.071763339,4.7151400260411374e-09,0.051267336,6.721362362799105e-11,,,,,,,,
411,27-PSI_F506_C2_R1,psilocin (pseudo),Biomass (pseudo),3,0.000200954,2.4200288824105425e-05,0.6756140582651305,5.262947799445503e-05,0.051267336,1.0302370472736712e-05,,,,,,,,
412,27-PSI_F506_C2_R1,psilocybin (pseudo),Biomass (pseudo),3,0.000874772,7.570536007823412e-05,0.6798555562988565,0.000226888,0.051267336,4.484724872584546e-05,,,,,,,,
413,27-PSI_F506_C2_R1,serotonin (pseudo),Biomass (pseudo),3,3.053197119445794e-09,4.2624510038230824e-10,0.1529512243881401,7.1850959904737955e-09,0.051267336,1.5652928368552302e-10,,,,,,,,
414,27-PSI_F506_C2_R1,tryptamine (pseudo),Biomass (pseudo),3,1.6128176818052823e-05,2.47630227015416e-06,0.5693463847622143,5.301661812847315e-06,0.051267336,8.268486657492688e-07,,,,,,,,
415,27-PSI_F506_C2_R1,tryptophan (pseudo),Biomass (pseudo),3,1.2571263422054541e-07,1.5143133884171082e-08,0.8380101059759412,5.5271119280769056e-08,0.051267336,6.444951902854529e-09,,,,,,,,
416,27-PSI_F506_C2_R2,4-hydroxytryptamine (pseudo),Biomass (pseudo),3,2.983204695090776e-08,4.1647372736639865e-09,0.7430788633363566,1.7541451102704935e-08,0.053216301,1.587551194859771e-09,,,,,,,,
417,27-PSI_F506_C2_R2,Acetate (pseudo),Biomass (pseudo),3,,,,,0.053216301,,,,,,,,,
418,27-PSI_F506_C2_R2,Baeocystine (pseudo),Biomass (pseudo),3,3.825879215497067e-06,3.482898647468881e-07,0.833767196,6.456812855798364e-07,0.053216301,2.035991405466299e-07,,,,,,,,
419,27-PSI_F506_C2_R2,Ethanol (pseudo),Biomass (pseudo),3,,,,,0.053216301,,,,,,,,,
420,27-PSI_F506_C2_R2,Formate (pseudo),Biomass (pseudo),3,0.000433769,0.000237037,0.9305908785148952,6.839534999031474e-05,0.053216301,2.308357186757813e-05,,,,,,,,
421,27-PSI_F506_C2_R2,Glucose (pseudo),Biomass (pseudo),3,,,,,0.053216301,,,,,,,,,
422,27-PSI_F506_C2_R2,Lactate (pseudo),Biomass (pseudo),3,,,,,0.053216301,,,,,,,,,
423,27-PSI_F506_C2_R2,Maltose (pseudo),Biomass (pseudo),3,,,,,0.053216301,,,,,,,,,
424,27-PSI_F506_C2_R2,Propionate (pseudo),Biomass (pseudo),3,,,,,0.053216301,,,,,,,,,
425,27-PSI_F506_C2_R2,Succinate (pseudo),Biomass (pseudo),3,0.00191923,0.000406764,0.7684556284757841,0.00052675,0.053216301,0.000102134,,,,,,,,
426,27-PSI_F506_C2_R2,norbaeocystin (pseudo),Biomass (pseudo),3,8.664988039117622e-09,8.32033669394955e-10,0.1802920121982344,1.8476057631083642e-08,0.053216301,4.6111861306681867e-10,,,,,,,,
427,27-PSI_F506_C2_R2,psilocin (pseudo),Biomass (pseudo),3,1.864935178271744e-05,2.2458868957466197e-06,0.8839809256338316,2.5536300026319863e-06,0.053216301,9.924495209710162e-07,,,,,,,,
428,27-PSI_F506_C2_R2,psilocybin (pseudo),Biomass (pseudo),3,0.000319107,2.761645788834742e-05,0.9012604562307148,3.992158509445616e-05,0.053216301,1.6981696784607076e-05,,,,,,,,
429,27-PSI_F506_C2_R2,serotonin (pseudo),Biomass (pseudo),3,1.4364299749907492e-09,2.0053446106788735e-10,0.076866243,4.977931865266239e-09,0.053216301,7.644149014922238e-11,,,,,,,,
430,27-PSI_F506_C2_R2,tryptamine (pseudo),Biomass (pseudo),3,1.7383496545561553e-07,2.669042660222284e-08,0.005590069,8.763190892061987e-07,0.053216301,9.250853874412797e-09,,,,,,,,
431,27-PSI_F506_C2_R2,tryptophan (pseudo),Biomass (pseudo),3,4.074545702524417e-08,4.908129677901315e-09,0.9046223749135244,1.32302723049175e-08,0.053216301,2.1683225120951844e-09,,,,,,,,
432,27-PSI_F506_C2_R3,4-hydroxytryptamine (pseudo),Biomass (pseudo),3,4.008750581521122e-08,5.596462420147529e-09,0.7724385407894527,2.175837330185028e-08,0.055773312,2.235812964193545e-09,,,,,,,,
433,27-PSI_F506_C2_R3,Acetate (pseudo),Biomass (pseudo),3,0.00037917,0.000157988,0.9539023908054196,8.335307022517005e-05,0.055773312,2.1147586164280016e-05,,,,,,,,
434,27-PSI_F506_C2_R3,Baeocystine (pseudo),Biomass (pseudo),3,3.3375317594885846e-06,3.038330327816419e-07,0.1169952357761556,3.465563189529232e-06,0.055773312,1.8614519972057666e-07,,,,,,,,
435,27-PSI_F506_C2_R3,Ethanol (pseudo),Biomass (pseudo),3,0.000732495,0.00039113,0.932645381,0.000139192,0.055773312,4.0853664549532045e-05,,,,,,,,
436,27-PSI_F506_C2_R3,Formate (pseudo),Biomass (pseudo),3,0.000775713,0.000423896,0.6060485611779901,0.000312708,0.055773312,4.326406607118651e-05,,,,,,,,
437,27-PSI_F506_C2_R3,Glucose (pseudo),Biomass (pseudo),3,15.934162928008517,2.175734946875053,0.1720475933833898,34.95486578685471,0.055773312,0.8887010384790612,,,,,,,,
438,27-PSI_F506_C2_R3,Lactate (pseudo),Biomass (pseudo),3,,,,,0.055773312,,,,,,,,,
439,27-PSI_F506_C2_R3,Maltose (pseudo),Biomass (pseudo),3,,,,,0.055773312,,,,,,,,,
440,27-PSI_F506_C2_R3,Propionate (pseudo),Biomass (pseudo),3,,,,,0.055773312,,,,,,,,,
441,27-PSI_F506_C2_R3,Succinate (pseudo),Biomass (pseudo),3,0.000374822,7.944013738744559e-05,0.1941884865003123,0.00028859,0.055773312,2.0905054207402043e-05,,,,,,,,
442,27-PSI_F506_C2_R3,norbaeocystin (pseudo),Biomass (pseudo),3,1.943655780131193e-07,1.866346547141861e-08,0.6273586808266589,1.4979830616570254e-07,0.055773312,1.0840412000634074e-08,,,,,,,,
443,27-PSI_F506_C2_R3,psilocin (pseudo),Biomass (pseudo),3,5.4969335390414085e-06,6.619796304965348e-07,0.01846289,1.5148686791359677e-05,0.055773312,3.065821886388252e-07,,,,,,,,
444,27-PSI_F506_C2_R3,psilocybin (pseudo),Biomass (pseudo),3,0.000355163,3.073682459041205e-05,0.749162887,7.76758779036338e-05,0.055773312,1.9808603306750234e-05,,,,,,,,
445,27-PSI_F506_C2_R3,serotonin (pseudo),Biomass (pseudo),3,8.19132256797639e-10,1.1435590214642709e-10,0.009290641,8.458713730517667e-09,0.055773312,4.5685718826695926e-11,,,,,,,,
446,27-PSI_F506_C2_R3,tryptamine (pseudo),Biomass (pseudo),3,0.000113827,1.7476935679969496e-05,0.5268878082033231,4.076813864956817e-05,0.055773312,6.348532428504806e-06,,,,,,,,
447,27-PSI_F506_C2_R3,tryptophan (pseudo),Biomass (pseudo),3,9.148044940427177e-09,1.1019582094530827e-09,0.001087434,2.7726214093332376e-07,0.055773312,5.102167635251387e-10,,,,,,,,
448,27-PSI_F506_C2_R4,4-hydroxytryptamine (pseudo),Biomass (pseudo),3,3.383301787096426e-08,4.723297427079739e-09,0.9710027223166908,5.846677353355625e-09,0.051921527,1.756661941412821e-09,,,,,,,,
449,27-PSI_F506_C2_R4,Acetate (pseudo),Biomass (pseudo),3,,,,,0.051921527,,,,,,,,,
450,27-PSI_F506_C2_R4,Baeocystine (pseudo),Biomass (pseudo),3,5.152811053057248e-06,4.690874341944983e-07,0.9252919165579744,5.534005816188398e-07,0.051921527,2.6754181677553696e-07,,,,,,,,
451,27-PSI_F506_C2_R4,Ethanol (pseudo),Biomass (pseudo),3,,,,,0.051921527,,,,,,,,,
452,27-PSI_F506_C2_R4,Formate (pseudo),Biomass (pseudo),3,0.000492084,0.000268904,0.9521202899560764,4.9349644219546325e-05,0.051921527,2.554974891697226e-05,,,,,,,,
453,27-PSI_F506_C2_R4,Glucose (pseudo),Biomass (pseudo),3,,,,,0.051921527,,,,,,,,,
454,27-PSI_F506_C2_R4,Lactate (pseudo),Biomass (pseudo),3,,,,,0.051921527,,,,,,,,,
455,27-PSI_F506_C2_R4,Maltose (pseudo),Biomass (pseudo),3,,,,,0.051921527,,,,,,,,,
456,27-PSI_F506_C2_R4,Propionate (pseudo),Biomass (pseudo),3,0.000312552,0.000105225,1,0,0.051921527,1.6228155167330707e-05,,,,,,,,
457,27-PSI_F506_C2_R4,Succinate (pseudo),Biomass (pseudo),3,8.5190397000807e-05,1.805534389781901e-05,0.9759105910443724,5.058825264087292e-06,0.051921527,4.423215474183221e-06,,,,,,,,
458,27-PSI_F506_C2_R4,norbaeocystin (pseudo),Biomass (pseudo),3,3.0552257564058675e-08,2.933703642124373e-09,0.8717066070554116,1.172088171736277e-08,0.051921527,1.5863198574751976e-09,,,,,,,,
459,27-PSI_F506_C2_R4,psilocin (pseudo),Biomass (pseudo),3,2.1390210573878684e-05,2.5759605044103517e-06,0.9749535871036644,1.2958264401636353e-06,0.051921527,1.1106123898626918e-06,,,,,,,,
460,27-PSI_F506_C2_R4,psilocybin (pseudo),Biomass (pseudo),3,0.000335117,2.9001999504382836e-05,0.95506639,2.7473640818697608e-05,0.051921527,1.7399782392922135e-05,,,,,,,,
461,27-PSI_F506_C2_R4,serotonin (pseudo),Biomass (pseudo),3,3.1866537044765347e-09,4.4487646064424695e-10,0.7494950507319368,1.8422927443532357e-09,0.051921527,1.654559254650541e-10,,,,,,,,
462,27-PSI_F506_C2_R4,tryptamine (pseudo),Biomass (pseudo),3,7.277669882163096e-07,1.1174053120784682e-07,0.1524510087750848,6.485755705194137e-07,0.051921527,3.778677312476434e-08,,,,,,,,
463,27-PSI_F506_C2_R4,tryptophan (pseudo),Biomass (pseudo),3,1.726189223611161e-08,2.079338698503308e-09,0.3017769251032749,2.625684165738091e-08,0.051921527,8.962637989787604e-10,,,,,,,,
